Bubble

A,w,eww,D,clickTime,currentNumberOfErrors
409.6,25.6,3,1,1.1649999618530273,1
409.6,25.6,3,1,1.7070000171661377,1
307.20000000000005,25.6,3,1,0.9879999160766602,1
307.20000000000005,25.6,3,1,1.251000165939331,1
204.8,25.6,3,1,0.8769998550415039,1
307.20000000000005,25.6,3,1,1.184000015258789,1
409.6,25.6,3,1,0.9800000190734863,1
204.8,25.6,3,1,1.0350000858306885,1
204.8,25.6,3,1,1.2969999313354492,1
409.6,25.6,3,0.5,1.3450000286102295,1
307.20000000000005,25.6,3,0.5,1.306999921798706,1
307.20000000000005,25.6,3,0.5,0.9340000152587891,1
307.20000000000005,25.6,3,0.5,1.1459999084472656,1
409.6,25.6,3,0.5,1.00600004196167,1
204.8,25.6,3,0.5,0.7720000743865967,1
204.8,25.6,3,0.5,1.0999999046325684,1
204.8,25.6,3,0.5,0.9079999923706055,1
409.6,25.6,3,0.5,0.9280002117156982,1
204.8,25.6,3,0,0.9759998321533203,1
409.6,25.6,3,0,0.9100000858306885,1
204.8,25.6,3,0,0.872999906539917,1
307.20000000000005,25.6,3,0,0.9130001068115234,1
409.6,25.6,3,0,1.0939998626708984,1
307.20000000000005,25.6,3,0,0.9720001220703125,1
409.6,25.6,3,0,0.810999870300293,1
204.8,25.6,3,0,0.876000165939331,1
307.20000000000005,25.6,3,0,0.7709999084472656,1
307.20000000000005,25.6,2,1,1.0399999618530273,1
307.20000000000005,25.6,2,1,0.939000129699707,1
204.8,25.6,2,1,1.304999828338623,1
409.6,25.6,2,1,1.0990002155303955,1
204.8,25.6,2,1,1.0929999351501465,1
307.20000000000005,25.6,2,1,1.0290000438690186,1
204.8,25.6,2,1,1.2029998302459717,1
409.6,25.6,2,1,1.0270001888275146,1
409.6,25.6,2,1,1.0189998149871826,1
307.20000000000005,25.6,2,0.5,0.999000072479248,1
409.6,25.6,2,0.5,0.9860000610351562,1
307.20000000000005,25.6,2,0.5,0.869999885559082,1
409.6,25.6,2,0.5,0.9260001182556152,1
307.20000000000005,25.6,2,0.5,0.9449999332427979,1
204.8,25.6,2,0.5,1.058000087738037,1
204.8,25.6,2,0.5,1.7279999256134033,1
409.6,25.6,2,0.5,1.3680000305175781,1
204.8,25.6,2,0.5,0.9110000133514404,1
307.20000000000005,25.6,2,0,1.0499999523162842,1
204.8,25.6,2,0,0.8009998798370361,1
409.6,25.6,2,0,0.9830000400543213,1
307.20000000000005,25.6,2,0,1.0800001621246338,1
204.8,25.6,2,0,0.9519999027252197,1
409.6,25.6,2,0,1.128999948501587,1
204.8,25.6,2,0,1.0729999542236328,1
307.20000000000005,25.6,2,0,0.7640001773834229,1
409.6,25.6,2,0,0.9259998798370361,1
307.20000000000005,25.6,1.33,1,1.0199999809265137,1
409.6,25.6,1.33,1,1.1990001201629639,1
204.8,25.6,1.33,1,1.3420000076293945,1
409.6,25.6,1.33,1,1.2259998321533203,1
307.20000000000005,25.6,1.33,1,1.125,1
204.8,25.6,1.33,1,1.2790000438690186,1
409.6,25.6,1.33,1,0.999000072479248,1
204.8,25.6,1.33,1,1.431999921798706,1
307.20000000000005,25.6,1.33,1,0.9500000476837158,1
204.8,25.6,1.33,0.5,1.0840001106262207,1
409.6,25.6,1.33,0.5,0.9010000228881836,1
307.20000000000005,25.6,1.33,0.5,1.191999912261963,1
409.6,25.6,1.33,0.5,0.9149999618530273,1
409.6,25.6,1.33,0.5,1.558000087738037,1
307.20000000000005,25.6,1.33,0.5,1.191999912261963,1
204.8,25.6,1.33,0.5,1.374000072479248,1
307.20000000000005,25.6,1.33,0.5,0.8600001335144043,1
204.8,25.6,1.33,0.5,1.120999813079834,1
409.6,25.6,1.33,0,0.9520001411437988,1
307.20000000000005,25.6,1.33,0,0.9119999408721924,1
409.6,25.6,1.33,0,0.9279999732971191,1
204.8,25.6,1.33,0,1.1470000743865967,1
204.8,25.6,1.33,0,0.746999979019165,1
204.8,25.6,1.33,0,0.9409999847412109,1
307.20000000000005,25.6,1.33,0,0.8540000915527344,1
307.20000000000005,25.6,1.33,0,0.9149999618530273,1
409.6,25.6,1.33,0,0.9600000381469727,1
409.6,19.200000000000003,3,1,1.184999942779541,1
409.6,19.200000000000003,3,1,0.9179999828338623,1
409.6,19.200000000000003,3,1,1.13100004196167,1
307.20000000000005,19.200000000000003,3,1,0.8659999370574951,1
204.8,19.200000000000003,3,1,0.8410000801086426,1
307.20000000000005,19.200000000000003,3,1,1.0709998607635498,1
204.8,19.200000000000003,3,1,1.3930001258850098,1
204.8,19.200000000000003,3,1,1.0269999504089355,1
307.20000000000005,19.200000000000003,3,1,1.0309998989105225,1
204.8,19.200000000000003,3,0.5,0.8459999561309814,1
409.6,19.200000000000003,3,0.5,1.2340002059936523,1
307.20000000000005,19.200000000000003,3,0.5,1.0449998378753662,1
307.20000000000005,19.200000000000003,3,0.5,1.186000108718872,1
307.20000000000005,19.200000000000003,3,0.5,1.121000051498413,1
409.6,19.200000000000003,3,0.5,1.1589999198913574,1
204.8,19.200000000000003,3,0.5,0.9040000438690186,1
409.6,19.200000000000003,3,0.5,2.0769999027252197,1
204.8,19.200000000000003,3,0.5,0.9939999580383301,1
409.6,19.200000000000003,3,0,0.9650001525878906,1
307.20000000000005,19.200000000000003,3,0,0.9589998722076416,1
409.6,19.200000000000003,3,0,1.0210001468658447,1
307.20000000000005,19.200000000000003,3,0,0.6949999332427979,1
204.8,19.200000000000003,3,0,0.997999906539917,1
307.20000000000005,19.200000000000003,3,0,0.940000057220459,1
204.8,19.200000000000003,3,0,0.8570001125335693,1
204.8,19.200000000000003,3,0,0.871999979019165,1
409.6,19.200000000000003,3,0,1.184999942779541,1
204.8,19.200000000000003,2,1,1.2100000381469727,1
307.20000000000005,19.200000000000003,2,1,1.0409998893737793,1
307.20000000000005,19.200000000000003,2,1,0.996999979019165,1
204.8,19.200000000000003,2,1,0.9070000648498535,1
409.6,19.200000000000003,2,1,0.9079999923706055,1
409.6,19.200000000000003,2,1,1.002000093460083,1
307.20000000000005,19.200000000000003,2,1,0.9340000152587891,1
204.8,19.200000000000003,2,1,0.9089999198913574,1
409.6,19.200000000000003,2,1,1.1519999504089355,1
204.8,19.200000000000003,2,0.5,1.3340001106262207,1
307.20000000000005,19.200000000000003,2,0.5,0.7890000343322754,1
307.20000000000005,19.200000000000003,2,0.5,1.001999855041504,1
409.6,19.200000000000003,2,0.5,1.1100001335144043,1
307.20000000000005,19.200000000000003,2,0.5,1.065999984741211,1
204.8,19.200000000000003,2,0.5,1.126999855041504,1
204.8,19.200000000000003,2,0.5,0.9700000286102295,1
409.6,19.200000000000003,2,0.5,0.9419999122619629,1
409.6,19.200000000000003,2,0.5,1.069000005722046,1
409.6,19.200000000000003,2,0,1.0300002098083496,1
204.8,19.200000000000003,2,0,0.9440000057220459,1
204.8,19.200000000000003,2,0,0.932999849319458,1
307.20000000000005,19.200000000000003,2,0,1.1030001640319824,1
409.6,19.200000000000003,2,0,1.2319998741149902,1
307.20000000000005,19.200000000000003,2,0,0.9760000705718994,1
307.20000000000005,19.200000000000003,2,0,0.8339998722076416,1
204.8,19.200000000000003,2,0,0.8519999980926514,1
409.6,19.200000000000003,2,0,0.8440001010894775,1
409.6,19.200000000000003,1.33,1,1.121999979019165,1
204.8,19.200000000000003,1.33,1,1.183000087738037,1
307.20000000000005,19.200000000000003,1.33,1,0.742999792098999,1
307.20000000000005,19.200000000000003,1.33,1,0.9570000171661377,1
204.8,19.200000000000003,1.33,1,1.2880001068115234,1
409.6,19.200000000000003,1.33,1,1.0899999141693115,1
409.6,19.200000000000003,1.33,1,1.246000051498413,1
204.8,19.200000000000003,1.33,1,1.0759999752044678,1
307.20000000000005,19.200000000000003,1.33,1,1.0239999294281006,1
204.8,19.200000000000003,1.33,0.5,0.8990001678466797,1
204.8,19.200000000000003,1.33,0.5,0.7979998588562012,1
409.6,19.200000000000003,1.33,0.5,1.4320001602172852,1
307.20000000000005,19.200000000000003,1.33,0.5,1.4459998607635498,1
307.20000000000005,19.200000000000003,1.33,0.5,1.0350000858306885,1
307.20000000000005,19.200000000000003,1.33,0.5,1.2089998722076416,1
409.6,19.200000000000003,1.33,0.5,1.1390001773834229,1
204.8,19.200000000000003,1.33,0.5,1.0820000171661377,1
409.6,19.200000000000003,1.33,0.5,1.1380000114440918,1
307.20000000000005,19.200000000000003,1.33,0,1.126999855041504,1
307.20000000000005,19.200000000000003,1.33,0,1.1400001049041748,1
307.20000000000005,19.200000000000003,1.33,0,0.9240000247955322,1
409.6,19.200000000000003,1.33,0,1.0649998188018799,1
204.8,19.200000000000003,1.33,0,1.0370001792907715,1
409.6,19.200000000000003,1.33,0,1.2409999370574951,1
409.6,19.200000000000003,1.33,0,1.2130000591278076,1
204.8,19.200000000000003,1.33,0,1.0279998779296875,1
204.8,19.200000000000003,1.33,0,1.383000135421753,1
409.6,12.8,3,1,1.311999797821045,1
