Bubble

A,w,eww,D,clickTime,currentNumberOfErrors
409.6,25.6,3,1,1.194000005722046,1
307.20000000000005,25.6,3,1,1.1050000190734863,1
409.6,25.6,3,1,1.2109999656677246,1
204.8,25.6,3,1,0.934999942779541,1
204.8,25.6,3,1,0.8580000400543213,1
204.8,25.6,3,1,0.9739999771118164,1
307.20000000000005,25.6,3,1,1.0460000038146973,1
307.20000000000005,25.6,3,1,0.9820001125335693,1
409.6,25.6,3,1,1.185999870300293,1
409.6,25.6,3,0.5,1.0950000286102295,1
204.8,25.6,3,0.5,1.0889999866485596,1
307.20000000000005,25.6,3,0.5,1.0339999198913574,1
204.8,25.6,3,0.5,1.438000202178955,1
409.6,25.6,3,0.5,1.128000020980835,1
307.20000000000005,25.6,3,0.5,0.8669998645782471,1
204.8,25.6,3,0.5,0.8710000514984131,1
409.6,25.6,3,0.5,1.1470000743865967,1
307.20000000000005,25.6,3,0.5,1.1739997863769531,1
307.20000000000005,25.6,3,0,1.4690001010894775,1
307.20000000000005,25.6,3,0,1.0520000457763672,1
204.8,25.6,3,0,0.934999942779541,1
204.8,25.6,3,0,0.8259999752044678,1
409.6,25.6,3,0,0.9479999542236328,1
204.8,25.6,3,0,1.1600000858306885,1
409.6,25.6,3,0,1.4059998989105225,1
409.6,25.6,3,0,1.121000051498413,1
307.20000000000005,25.6,3,0,1.059000015258789,1
307.20000000000005,25.6,2,1,1.0490000247955322,1
307.20000000000005,25.6,2,1,1.2969999313354492,1
204.8,25.6,2,1,0.9690001010894775,1
307.20000000000005,25.6,2,1,1.1619999408721924,1
409.6,25.6,2,1,0.9520001411437988,1
204.8,25.6,2,1,1.246999979019165,1
409.6,25.6,2,1,1.0109999179840088,1
204.8,25.6,2,1,1.0970001220703125,1
409.6,25.6,2,1,1.0729999542236328,1
307.20000000000005,25.6,2,0.5,1.0909998416900635,1
409.6,25.6,2,0.5,1.121999979019165,1
204.8,25.6,2,0.5,1.2400000095367432,1
409.6,25.6,2,0.5,1.2250001430511475,1
307.20000000000005,25.6,2,0.5,1.4649999141693115,1
409.6,25.6,2,0.5,1.4210000038146973,1
307.20000000000005,25.6,2,0.5,1.555999994277954,1
204.8,25.6,2,0.5,1.3700001239776611,1
204.8,25.6,2,0.5,1.4029998779296875,1
409.6,25.6,2,0,1.3050000667572021,1
307.20000000000005,25.6,2,0,1.0090000629425049,1
204.8,25.6,2,0,1.0979998111724854,1
409.6,25.6,2,0,1.377000093460083,1
204.8,25.6,2,0,1.8570001125335693,1
409.6,25.6,2,0,0.9739999771118164,1
307.20000000000005,25.6,2,0,1.0959999561309814,1
204.8,25.6,2,0,0.8529999256134033,1
307.20000000000005,25.6,2,0,1.1640000343322754,1
409.6,25.6,1.33,1,1.5069999694824219,1
409.6,25.6,1.33,1,2.1470000743865967,1
204.8,25.6,1.33,1,1.056999921798706,1
307.20000000000005,25.6,1.33,1,1.306999921798706,1
307.20000000000005,25.6,1.33,1,1.2360000610351562,1
307.20000000000005,25.6,1.33,1,1.0360000133514404,1
204.8,25.6,1.33,1,1.3250000476837158,1
409.6,25.6,1.33,1,1.0739998817443848,1
204.8,25.6,1.33,1,1.1810002326965332,1
409.6,25.6,1.33,0.5,1.3349997997283936,1
204.8,25.6,1.33,0.5,0.9220001697540283,1
409.6,25.6,1.33,0.5,0.872999906539917,1
204.8,25.6,1.33,0.5,1.4300000667572021,1
307.20000000000005,25.6,1.33,0.5,1.3469998836517334,1
204.8,25.6,1.33,0.5,1.2120001316070557,1
307.20000000000005,25.6,1.33,0.5,1.0759999752044678,1
409.6,25.6,1.33,0.5,1.1429998874664307,1
307.20000000000005,25.6,1.33,0.5,1.2030000686645508,1
204.8,25.6,1.33,0,1.059999942779541,1
307.20000000000005,25.6,1.33,0,1.0800001621246338,1
204.8,25.6,1.33,0,1.7719998359680176,1
409.6,25.6,1.33,0,1.3610000610351562,1
204.8,25.6,1.33,0,1.249000072479248,1
409.6,25.6,1.33,0,1.3880000114440918,1
409.6,25.6,1.33,0,1.371999979019165,1
