Bubble

A,w,eww,D,clickTime,currentNumberOfErrors
204.8,25.6,3,1,1.0310001373291016,1
409.6,25.6,3,1,1.1549999713897705,1
409.6,25.6,3,1,1.0320000648498535,1
307.20000000000005,25.6,3,1,0.8409998416900635,1
204.8,25.6,3,1,1.0570001602172852,1
307.20000000000005,25.6,3,1,0.9049999713897705,1
307.20000000000005,25.6,3,1,0.8350000381469727,1
409.6,25.6,3,1,0.8349997997283936,1
204.8,25.6,3,1,0.7720000743865967,1
307.20000000000005,25.6,3,0.5,0.875999927520752,1
307.20000000000005,25.6,3,0.5,0.9600000381469727,1
204.8,25.6,3,0.5,0.9600000381469727,1
204.8,25.6,3,0.5,0.9040000438690186,1
409.6,25.6,3,0.5,0.9909999370574951,1
307.20000000000005,25.6,3,0.5,0.6779999732971191,1
409.6,25.6,3,0.5,0.9830000400543213,1
409.6,25.6,3,0.5,0.8220000267028809,1
204.8,25.6,3,0.5,1.065000057220459,1
204.8,25.6,3,0,0.875,1
409.6,25.6,3,0,1.1579999923706055,1
204.8,25.6,3,0,0.878000020980835,1
307.20000000000005,25.6,3,0,1.1670000553131104,1
409.6,25.6,3,0,0.8519999980926514,1
307.20000000000005,25.6,3,0,0.7889997959136963,1
204.8,25.6,3,0,0.6449999809265137,1
409.6,25.6,3,0,0.9150002002716064,1
307.20000000000005,25.6,3,0,1.0909998416900635,1
307.20000000000005,25.6,2,1,1.9590001106262207,1
307.20000000000005,25.6,2,1,1.310999870300293,1
307.20000000000005,25.6,2,1,0.9130001068115234,1
409.6,25.6,2,1,0.9839999675750732,1
409.6,25.6,2,1,0.9539999961853027,1
204.8,25.6,2,1,0.755000114440918,1
204.8,25.6,2,1,0.8409998416900635,1
204.8,25.6,2,1,1.0540001392364502,1
409.6,25.6,2,1,1.000999927520752,1
409.6,25.6,2,0.5,1.3989999294281006,1
204.8,25.6,2,0.5,0.9330000877380371,1
409.6,25.6,2,0.5,0.931999921798706,1
204.8,25.6,2,0.5,1.0490000247955322,1
307.20000000000005,25.6,2,0.5,0.9720001220703125,1
307.20000000000005,25.6,2,0.5,0.9629998207092285,1
409.6,25.6,2,0.5,1.0940001010894775,1
