Bubble

A,w,eww,D,clickTime,currentNumberOfErrors
204.8,25.6,3,1,0.8669998645782471,1
307.20000000000005,25.6,3,1,0.8860001564025879,1
409.6,25.6,3,1,0.8799998760223389,1
307.20000000000005,25.6,3,1,0.8159999847412109,1
409.6,25.6,3,1,1.011000156402588,1
409.6,25.6,3,1,0.8559999465942383,1
204.8,25.6,3,1,1.0339999198913574,1
204.8,25.6,3,1,0.9000000953674316,1
307.20000000000005,25.6,3,1,1.3880000114440918,1
204.8,25.6,3,0.5,0.9140000343322754,1
307.20000000000005,25.6,3,0.5,0.8029999732971191,1
204.8,25.6,3,0.5,0.7630000114440918,1
409.6,25.6,3,0.5,0.8980000019073486,1
409.6,25.6,3,0.5,0.8899998664855957,1
307.20000000000005,25.6,3,0.5,0.8389999866485596,1
409.6,25.6,3,0.5,0.7569999694824219,1
307.20000000000005,25.6,3,0.5,0.8470001220703125,1
204.8,25.6,3,0.5,0.8559999465942383,1
307.20000000000005,25.6,3,0,1.2130000591278076,1
204.8,25.6,3,0,0.6979999542236328,1
204.8,25.6,3,0,0.6389999389648438,1
307.20000000000005,25.6,3,0,0.8029999732971191,1
204.8,25.6,3,0,0.6820001602172852,1
409.6,25.6,3,0,0.8689999580383301,1
307.20000000000005,25.6,3,0,0.6749999523162842,1
409.6,25.6,3,0,0.8110001087188721,1
409.6,25.6,3,0,0.6150000095367432,1
307.20000000000005,25.6,2,1,0.807999849319458,1
307.20000000000005,25.6,2,1,1.2409999370574951,1
409.6,25.6,2,1,0.9910001754760742,1
409.6,25.6,2,1,1.123999834060669,1
204.8,25.6,2,1,0.937000036239624,1
204.8,25.6,2,1,0.8389999866485596,1
409.6,25.6,2,1,1.2660000324249268,2
204.8,25.6,2,1,0.6100001335144043,2
307.20000000000005,25.6,2,1,0.8479998111724854,2
204.8,25.6,2,0.5,0.7620000839233398,2
204.8,25.6,2,0.5,0.7130000591278076,2
409.6,25.6,2,0.5,1.001999855041504,2
204.8,25.6,2,0.5,1.0329999923706055,2
409.6,25.6,2,0.5,0.7250001430511475,2
307.20000000000005,25.6,2,0.5,0.9229998588562012,2
409.6,25.6,2,0.5,0.9340000152587891,2
307.20000000000005,25.6,2,0.5,1.0090000629425049,2
307.20000000000005,25.6,2,0.5,0.7799999713897705,2
409.6,25.6,2,0,0.7610001564025879,2
204.8,25.6,2,0,0.6909999847412109,2
307.20000000000005,25.6,2,0,0.6699998378753662,2
307.20000000000005,25.6,2,0,1.7320001125335693,3
409.6,25.6,2,0,0.9760000705718994,3
204.8,25.6,2,0,0.8309998512268066,3
409.6,25.6,2,0,0.6909999847412109,3
307.20000000000005,25.6,2,0,0.6830000877380371,3
204.8,25.6,2,0,0.7369999885559082,3
409.6,25.6,1.33,1,1.2579998970031738,3
307.20000000000005,25.6,1.33,1,0.8250000476837158,3
204.8,25.6,1.33,1,0.6979999542236328,3
204.8,25.6,1.33,1,0.8410000801086426,3
204.8,25.6,1.33,1,0.6349999904632568,3
307.20000000000005,25.6,1.33,1,1.0150001049041748,3
307.20000000000005,25.6,1.33,1,0.9689998626708984,3
409.6,25.6,1.33,1,1,3
409.6,25.6,1.33,1,1.067000150680542,3
307.20000000000005,25.6,1.33,0.5,1.1639997959136963,3
204.8,25.6,1.33,0.5,1.2120001316070557,3
204.8,25.6,1.33,0.5,1.1710000038146973,3
409.6,25.6,1.33,0.5,1.0260000228881836,3
307.20000000000005,25.6,1.33,0.5,0.809999942779541,3
409.6,25.6,1.33,0.5,0.9249999523162842,3
307.20000000000005,25.6,1.33,0.5,1.3400001525878906,4
409.6,25.6,1.33,0.5,0.9529998302459717,4
204.8,25.6,1.33,0.5,1.058000087738037,4
204.8,25.6,1.33,0,1.0130000114440918,4
204.8,25.6,1.33,0,0.7349998950958252,4
307.20000000000005,25.6,1.33,0,0.9660000801086426,4
307.20000000000005,25.6,1.33,0,1.0499999523162842,4
409.6,25.6,1.33,0,1.0820000171661377,4
409.6,25.6,1.33,0,0.8619999885559082,4
204.8,25.6,1.33,0,1.3640000820159912,5
307.20000000000005,25.6,1.33,0,1.1579999923706055,5
409.6,25.6,1.33,0,0.7579998970031738,5
409.6,19.200000000000003,3,1,0.9260001182556152,5
409.6,19.200000000000003,3,1,0.7969999313354492,5
409.6,19.200000000000003,3,1,0.8190000057220459,5
204.8,19.200000000000003,3,1,1.0239999294281006,5
307.20000000000005,19.200000000000003,3,1,0.8100001811981201,5
307.20000000000005,19.200000000000003,3,1,0.6589999198913574,5
307.20000000000005,19.200000000000003,3,1,0.8640000820159912,5
204.8,19.200000000000003,3,1,0.6989998817443848,5
204.8,19.200000000000003,3,1,0.6050000190734863,5
204.8,19.200000000000003,3,0.5,0.8540000915527344,5
409.6,19.200000000000003,3,0.5,0.932999849319458,5
307.20000000000005,19.200000000000003,3,0.5,0.7430000305175781,5
204.8,19.200000000000003,3,0.5,0.7100000381469727,5
307.20000000000005,19.200000000000003,3,0.5,0.6529998779296875,5
409.6,19.200000000000003,3,0.5,1.815000057220459,6
409.6,19.200000000000003,3,0.5,0.7650001049041748,6
307.20000000000005,19.200000000000003,3,0.5,0.7149999141693115,6
204.8,19.200000000000003,3,0.5,0.7330000400543213,6
204.8,19.200000000000003,3,0,0.7750000953674316,6
409.6,19.200000000000003,3,0,0.748999834060669,6
409.6,19.200000000000003,3,0,1.192000150680542,6
307.20000000000005,19.200000000000003,3,0,0.9429998397827148,6
307.20000000000005,19.200000000000003,3,0,0.8330001831054688,6
204.8,19.200000000000003,3,0,0.7579998970031738,6
409.6,19.200000000000003,3,0,0.6809999942779541,6
204.8,19.200000000000003,3,0,0.6549999713897705,6
307.20000000000005,19.200000000000003,3,0,0.8020000457763672,6
204.8,19.200000000000003,2,1,0.8559999465942383,6
307.20000000000005,19.200000000000003,2,1,0.8840000629425049,6
307.20000000000005,19.200000000000003,2,1,0.869999885559082,6
307.20000000000005,19.200000000000003,2,1,0.8619999885559082,6
204.8,19.200000000000003,2,1,0.6990001201629639,6
204.8,19.200000000000003,2,1,0.5929999351501465,6
409.6,19.200000000000003,2,1,0.8229999542236328,6
409.6,19.200000000000003,2,1,0.8330001831054688,6
409.6,19.200000000000003,2,1,0.75,6
409.6,19.200000000000003,2,0.5,0.684999942779541,6
307.20000000000005,19.200000000000003,2,0.5,1.1579999923706055,7
307.20000000000005,19.200000000000003,2,0.5,0.75,7
409.6,19.200000000000003,2,0.5,1.0899999141693115,7
204.8,19.200000000000003,2,0.5,0.7100000381469727,7
204.8,19.200000000000003,2,0.5,0.7360000610351562,7
409.6,19.200000000000003,2,0.5,0.9440000057220459,7
307.20000000000005,19.200000000000003,2,0.5,0.7369999885559082,7
204.8,19.200000000000003,2,0.5,0.815000057220459,7
204.8,19.200000000000003,2,0,1.366999864578247,7
307.20000000000005,19.200000000000003,2,0,1.4249999523162842,7
204.8,19.200000000000003,2,0,0.9220001697540283,7
409.6,19.200000000000003,2,0,0.995999813079834,7
204.8,19.200000000000003,2,0,0.8930001258850098,7
409.6,19.200000000000003,2,0,1.0130000114440918,7
307.20000000000005,19.200000000000003,2,0,0.7049999237060547,7
409.6,19.200000000000003,2,0,1.1779999732971191,7
307.20000000000005,19.200000000000003,2,0,1.1790001392364502,7
409.6,19.200000000000003,1.33,1,1.1129999160766602,7
409.6,19.200000000000003,1.33,1,0.9500000476837158,7
307.20000000000005,19.200000000000003,1.33,1,0.8610000610351562,7
307.20000000000005,19.200000000000003,1.33,1,1.61899995803833,8
204.8,19.200000000000003,1.33,1,2.1610000133514404,10
409.6,19.200000000000003,1.33,1,1.0649998188018799,10
204.8,19.200000000000003,1.33,1,0.8320000171661377,10
307.20000000000005,19.200000000000003,1.33,1,1.7030000686645508,11
204.8,19.200000000000003,1.33,1,1.4700000286102295,12
