Bubble

A,w,eww,D,clickTime,currentNumberOfErrors
204.8,25.6,3,1,1.1610000133514404,1
307.20000000000005,25.6,3,1,1.190999984741211,1
409.6,25.6,3,1,1.2239999771118164,1
204.8,25.6,3,1,1.0269999504089355,1
307.20000000000005,25.6,3,1,1.313999891281128,2
409.6,25.6,3,1,1.2360000610351562,2
409.6,25.6,3,1,0.7990000247955322,2
204.8,25.6,3,1,1.0910000801086426,2
307.20000000000005,25.6,3,1,1.1569998264312744,2
409.6,25.6,3,0.5,1.1160001754760742,2
307.20000000000005,25.6,3,0.5,2.187999963760376,2
204.8,25.6,3,0.5,1.1959998607635498,2
409.6,25.6,3,0.5,0.9510002136230469,2
409.6,25.6,3,0.5,0.9440000057220459,2
204.8,25.6,3,0.5,1.1649999618530273,2
307.20000000000005,25.6,3,0.5,1.1080000400543213,2
307.20000000000005,25.6,3,0.5,1.0269999504089355,2
204.8,25.6,3,0.5,1.0959999561309814,2
204.8,25.6,3,0,0.9819998741149902,2
307.20000000000005,25.6,3,0,1.0950000286102295,2
409.6,25.6,3,0,1.2000000476837158,2
307.20000000000005,25.6,3,0,0.997999906539917,2
204.8,25.6,3,0,1.1020002365112305,2
409.6,25.6,3,0,1.0649998188018799,2
409.6,25.6,3,0,0.9670000076293945,2
204.8,25.6,3,0,1.0280001163482666,2
307.20000000000005,25.6,3,0,0.7129998207092285,2
307.20000000000005,25.6,2,1,1.0420000553131104,2
307.20000000000005,25.6,2,1,1.7620000839233398,2
409.6,25.6,2,1,0.8880000114440918,3
409.6,25.6,2,1,0.9049999713897705,3
204.8,25.6,2,1,1.1159999370574951,4
204.8,25.6,2,1,0.8640000820159912,4
409.6,25.6,2,1,1.1319999694824219,4
307.20000000000005,25.6,2,1,1.4790000915527344,4
204.8,25.6,2,1,2.260999917984009,4
409.6,25.6,2,0.5,1.1779999732971191,4
307.20000000000005,25.6,2,0.5,1.2149999141693115,4
307.20000000000005,25.6,2,0.5,1.125,4
307.20000000000005,25.6,2,0.5,1.192000150680542,4
204.8,25.6,2,0.5,0.9600000381469727,4
204.8,25.6,2,0.5,1.0049998760223389,4
409.6,25.6,2,0.5,1.4539999961853027,4
409.6,25.6,2,0.5,1.2009999752044678,4
204.8,25.6,2,0.5,0.9620001316070557,4
204.8,25.6,2,0,1.2059998512268066,4
307.20000000000005,25.6,2,0,1.50600004196167,4
204.8,25.6,2,0,1.7390000820159912,4
307.20000000000005,25.6,2,0,1.2160000801086426,4
409.6,25.6,2,0,1.5989999771118164,5
409.6,25.6,2,0,1.2889997959136963,5
409.6,25.6,2,0,1.4790000915527344,5
307.20000000000005,25.6,2,0,0.9570000171661377,5
204.8,25.6,2,0,0.9409999847412109,5
409.6,25.6,1.33,1,1.5360000133514404,5
307.20000000000005,25.6,1.33,1,1.5520000457763672,5
307.20000000000005,25.6,1.33,1,1.4479999542236328,5
307.20000000000005,25.6,1.33,1,2.0390000343322754,6
204.8,25.6,1.33,1,2.0490000247955322,6
409.6,25.6,1.33,1,1.8650000095367432,6
409.6,25.6,1.33,1,1.501999855041504,6
204.8,25.6,1.33,1,1.2239999771118164,6
204.8,25.6,1.33,1,1.4140000343322754,6
409.6,25.6,1.33,0.5,1.3880000114440918,6
307.20000000000005,25.6,1.33,0.5,1.3269999027252197,6
409.6,25.6,1.33,0.5,1.3340001106262207,6
204.8,25.6,1.33,0.5,1.49399995803833,6
307.20000000000005,25.6,1.33,0.5,1.2669999599456787,6
204.8,25.6,1.33,0.5,1.2079999446868896,6
204.8,25.6,1.33,0.5,1.1770000457763672,6
409.6,25.6,1.33,0.5,1.2769999504089355,6
307.20000000000005,25.6,1.33,0.5,1.315999984741211,6
409.6,25.6,1.33,0,1.4869999885559082,6
409.6,25.6,1.33,0,2.2730000019073486,7
307.20000000000005,25.6,1.33,0,1.7239999771118164,7
409.6,25.6,1.33,0,1.3570001125335693,8
204.8,25.6,1.33,0,1.1059999465942383,8
307.20000000000005,25.6,1.33,0,1.0780000686645508,8
307.20000000000005,25.6,1.33,0,1.1989998817443848,8
204.8,25.6,1.33,0,1.6660001277923584,8
204.8,25.6,1.33,0,1.8650000095367432,9
204.8,19.200000000000003,3,1,0.9609999656677246,9
307.20000000000005,19.200000000000003,3,1,1.1380000114440918,9
409.6,19.200000000000003,3,1,1.0969998836517334,9
409.6,19.200000000000003,3,1,1.125,9
307.20000000000005,19.200000000000003,3,1,1.373000144958496,9
307.20000000000005,19.200000000000003,3,1,1.1329998970031738,9
204.8,19.200000000000003,3,1,0.9200000762939453,9
409.6,19.200000000000003,3,1,1.313999891281128,9
204.8,19.200000000000003,3,1,1.1990001201629639,9
307.20000000000005,19.200000000000003,3,0.5,0.998999834060669,9
307.20000000000005,19.200000000000003,3,0.5,1.2360000610351562,9
409.6,19.200000000000003,3,0.5,0.9739999771118164,9
204.8,19.200000000000003,3,0.5,1.126000165939331,9
307.20000000000005,19.200000000000003,3,0.5,0.9219999313354492,9
204.8,19.200000000000003,3,0.5,0.9159998893737793,9
409.6,19.200000000000003,3,0.5,1.312000036239624,9
204.8,19.200000000000003,3,0.5,0.8849999904632568,9
409.6,19.200000000000003,3,0.5,1.3429999351501465,9
204.8,19.200000000000003,3,0,1.2060000896453857,9
204.8,19.200000000000003,3,0,1.1990001201629639,9
307.20000000000005,19.200000000000003,3,0,1.0820000171661377,9
307.20000000000005,19.200000000000003,3,0,1.1019999980926514,9
204.8,19.200000000000003,3,0,1.0199999809265137,9
409.6,19.200000000000003,3,0,0.9229998588562012,9
409.6,19.200000000000003,3,0,1.1549999713897705,9
409.6,19.200000000000003,3,0,1.3270001411437988,9
307.20000000000005,19.200000000000003,3,0,1.0649998188018799,9
307.20000000000005,19.200000000000003,2,1,1.2590000629425049,9
204.8,19.200000000000003,2,1,1.4579999446868896,9
204.8,19.200000000000003,2,1,1.0250000953674316,9
409.6,19.200000000000003,2,1,1.184999942779541,9
409.6,19.200000000000003,2,1,0.8029999732971191,9
307.20000000000005,19.200000000000003,2,1,1.0199999809265137,9
409.6,19.200000000000003,2,1,1.1460001468658447,9
307.20000000000005,19.200000000000003,2,1,0.7899999618530273,9
204.8,19.200000000000003,2,1,1.0199999809265137,9
307.20000000000005,19.200000000000003,2,0.5,1.0510001182556152,9
409.6,19.200000000000003,2,0.5,1.1510000228881836,9
204.8,19.200000000000003,2,0.5,1.1329998970031738,9
307.20000000000005,19.200000000000003,2,0.5,1.0350000858306885,9
409.6,19.200000000000003,2,0.5,1.1659998893737793,9
204.8,19.200000000000003,2,0.5,1.0759999752044678,9
204.8,19.200000000000003,2,0.5,1.2090001106262207,9
307.20000000000005,19.200000000000003,2,0.5,1.7990000247955322,10
409.6,19.200000000000003,2,0.5,1.3579998016357422,10
204.8,19.200000000000003,2,0,0.9309999942779541,10
204.8,19.200000000000003,2,0,1.2350001335144043,11
409.6,19.200000000000003,2,0,1.319000005722046,11
307.20000000000005,19.200000000000003,2,0,1.0220000743865967,11
204.8,19.200000000000003,2,0,0.9589998722076416,11
409.6,19.200000000000003,2,0,1.0439999103546143,11
307.20000000000005,19.200000000000003,2,0,1.0150001049041748,11
409.6,19.200000000000003,2,0,1.4219999313354492,11
307.20000000000005,19.200000000000003,2,0,1.621999979019165,12
204.8,19.200000000000003,1.33,1,1.3840000629425049,12
409.6,19.200000000000003,1.33,1,1.2070000171661377,12
307.20000000000005,19.200000000000003,1.33,1,2.8299999237060547,13
307.20000000000005,19.200000000000003,1.33,1,1.3300001621246338,13
204.8,19.200000000000003,1.33,1,1.2799999713897705,13
307.20000000000005,19.200000000000003,1.33,1,1.310999870300293,13
204.8,19.200000000000003,1.33,1,1.3360002040863037,13
409.6,19.200000000000003,1.33,1,1.6039998531341553,13
409.6,19.200000000000003,1.33,1,1.2820000648498535,13
204.8,19.200000000000003,1.33,0.5,1.0899999141693115,13
409.6,19.200000000000003,1.33,0.5,1.2050001621246338,13
409.6,19.200000000000003,1.33,0.5,1.1480000019073486,13
204.8,19.200000000000003,1.33,0.5,1.3419997692108154,13
307.20000000000005,19.200000000000003,1.33,0.5,1.2390000820159912,13
409.6,19.200000000000003,1.33,0.5,1.380000114440918,13
307.20000000000005,19.200000000000003,1.33,0.5,1.6710000038146973,14
307.20000000000005,19.200000000000003,1.33,0.5,1.4399998188018799,14
204.8,19.200000000000003,1.33,0.5,0.9300000667572021,14
307.20000000000005,19.200000000000003,1.33,0,1.3580000400543213,14
409.6,19.200000000000003,1.33,0,1.3799998760223389,14
409.6,19.200000000000003,1.33,0,1.8430001735687256,14
307.20000000000005,19.200000000000003,1.33,0,1.6419999599456787,14
204.8,19.200000000000003,1.33,0,1.2990000247955322,14
307.20000000000005,19.200000000000003,1.33,0,1.432999849319458,14
204.8,19.200000000000003,1.33,0,1.2380001544952393,14
409.6,19.200000000000003,1.33,0,1.3869998455047607,14
204.8,19.200000000000003,1.33,0,1.4230000972747803,14
204.8,12.8,3,1,1.3440001010894775,14
307.20000000000005,12.8,3,1,1.3809998035430908,14
409.6,12.8,3,1,1.261000156402588,14
307.20000000000005,12.8,3,1,1.4449999332427979,14
409.6,12.8,3,1,1.0199999809265137,14
204.8,12.8,3,1,1.2290000915527344,14
409.6,12.8,3,1,1.3369998931884766,14
307.20000000000005,12.8,3,1,0.9079999923706055,14
204.8,12.8,3,1,0.9019999504089355,14
409.6,12.8,3,0.5,1.6220002174377441,14
307.20000000000005,12.8,3,0.5,1.2699999809265137,14
204.8,12.8,3,0.5,1.2059998512268066,14
409.6,12.8,3,0.5,1.0440001487731934,14
204.8,12.8,3,0.5,1.1489999294281006,14
307.20000000000005,12.8,3,0.5,1.2279999256134033,14
409.6,12.8,3,0.5,1.184999942779541,14
307.20000000000005,12.8,3,0.5,1.1019999980926514,14
204.8,12.8,3,0.5,1.1620001792907715,14
409.6,12.8,3,0,1.312999963760376,15
307.20000000000005,12.8,3,0,1.1499998569488525,15
204.8,12.8,3,0,1.0550000667572021,15
409.6,12.8,3,0,1.2669999599456787,15
307.20000000000005,12.8,3,0,1.2290000915527344,15
204.8,12.8,3,0,1.2990000247955322,15
409.6,12.8,3,0,1.5290000438690186,15
307.20000000000005,12.8,3,0,0.9010000228881836,15
204.8,12.8,3,0,1.0889999866485596,15
204.8,12.8,2,1,1.2430000305175781,15
204.8,12.8,2,1,1.3279998302459717,15
409.6,12.8,2,1,1.2820000648498535,15
204.8,12.8,2,1,1.0959999561309814,15
307.20000000000005,12.8,2,1,1.1800000667572021,15
409.6,12.8,2,1,1.0249998569488525,15
409.6,12.8,2,1,1.696000099182129,15
307.20000000000005,12.8,2,1,1.4100000858306885,16
307.20000000000005,12.8,2,1,1.2219998836517334,16
204.8,12.8,2,0.5,1.2369999885559082,16
409.6,12.8,2,0.5,1.6560001373291016,16
204.8,12.8,2,0.5,1.304999828338623,16
204.8,12.8,2,0.5,1.1850001811981201,16
307.20000000000005,12.8,2,0.5,1.7689998149871826,16
307.20000000000005,12.8,2,0.5,1.3600001335144043,16
307.20000000000005,12.8,2,0.5,2.0379998683929443,16
409.6,12.8,2,0.5,1.4700000286102295,16
409.6,12.8,2,0.5,1.1540000438690186,16
204.8,12.8,2,0,1.2910001277923584,16
204.8,12.8,2,0,1.378999948501587,16
307.20000000000005,12.8,2,0,1.687000036239624,16
409.6,12.8,2,0,1.6499998569488525,16
204.8,12.8,2,0,1.133000135421753,16
307.20000000000005,12.8,2,0,1.2209999561309814,16
409.6,12.8,2,0,1.2249999046325684,16
307.20000000000005,12.8,2,0,1.2730000019073486,16
409.6,12.8,2,0,1.503999948501587,16
307.20000000000005,12.8,1.33,1,2.4220001697540283,18
204.8,12.8,1.33,1,1.497999906539917,19
307.20000000000005,12.8,1.33,1,2.694000005722046,22
409.6,12.8,1.33,1,1.687000036239624,22
204.8,12.8,1.33,1,1.935999870300293,24
307.20000000000005,12.8,1.33,1,1.5150001049041748,25
204.8,12.8,1.33,1,1.0309998989105225,25
409.6,12.8,1.33,1,1.879000186920166,25
409.6,12.8,1.33,1,1.6740000247955322,26
409.6,12.8,1.33,0.5,1.3259999752044678,26
409.6,12.8,1.33,0.5,1.0329999923706055,26
307.20000000000005,12.8,1.33,0.5,1.0879998207092285,26
307.20000000000005,12.8,1.33,0.5,1.6640000343322754,26
204.8,12.8,1.33,0.5,1.1640000343322754,26
307.20000000000005,12.8,1.33,0.5,1.2049999237060547,26
204.8,12.8,1.33,0.5,1.621000051498413,27
204.8,12.8,1.33,0.5,1.5,27
409.6,12.8,1.33,0.5,2.0239999294281006,28
409.6,12.8,1.33,0,2.549999952316284,28
307.20000000000005,12.8,1.33,0,2.2720000743865967,28
409.6,12.8,1.33,0,2.062000036239624,28
204.8,12.8,1.33,0,2.2059998512268066,29
307.20000000000005,12.8,1.33,0,1.753999948501587,29
204.8,12.8,1.33,0,1.570000171661377,29
409.6,12.8,1.33,0,1.9259998798370361,29
204.8,12.8,1.33,0,1.8430001735687256,29
